stdAguaGr,stdAlcoholGr,stdBebAzucGr,stdJugosNatGr,stdLacteosGr,stdRefrescoGr,stdFrutasGr,stdVerdGr,stdAvesGr,stdCarneRGr,stdPescGr,stdEmbutGr,stdHuevoGr,stdArrozPapaGr,stdTrigoyDerGr,stdMaizGr,stdDulcPastelGr,stdFriturGr,stdLeguminGr,stdOleagGr,stdGrasaSatGr
-.85206902,8.6856356,-.93086517,-.24261153,-.73525673,-.51060003,-.81282979,-.5328477,-.59549052,-.51456779,-.27325797,-.28310627,-.39641577,-.71929532,-.82982999,-1.0687592,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
-.29459465,-.19706641,-.29322198,-.24261153,-.73525673,.094850548,-.81282979,-.6145395,3.3453944,-.51456779,-.27325797,-.28310627,.81405842,.63024205,1.1645937,1.4144493,-.50467914,-.16864687,.43305677,-.25445709,-.3005026
-.99143761,1.7063696,2.4044993,-.24261153,-.73525673,2.5166528,-.81282979,-.7536118,-.59549052,-.43040368,-.27325797,-.28310627,-.39641577,-.71929532,-.37776062,.20081566,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
-1.2701747,-.19706641,-.32142541,-.24261153,-.23474146,.70030111,.1046249,.2719422,-.59549052,1.6046016,1.2603848,-.28310627,-.63851064,2.8650758,.49978581,2.3695543,3.5259969,-.16864687,2.2963383,-.25445709,-.3005026
-1.1308062,-.19706641,-.17059828,.3123883,-.73525673,-.51060003,-.76651597,-.52308816,-.59549052,2.2690279,-.27325797,-.28310627,-.63851064,-.53935701,.35352808,-.24260679,-.50467914,-.16864687,-.91721749,-.25445709,1.1292573
-.15104501,-.19706641,2.0366282,-.24261153,-.028646939,-.51060003,.17696275,.1300032,.38973072,.83194035,-.27325797,-.28310627,.20494777,-.71929532,3.3252194,1.2263308,-.1050145,-.16864687,1.4542315,-.25445709,1.0101106
-.29459465,-.19706641,-.34227145,-.24261153,-.73525673,-.51060003,.35986555,.10537725,-.20140205,-.51456779,-.27325797,-.28310627,-.63851064,.36033455,-.82982999,.89416707,-.12644878,-.16864687,-.37226811,-.25445709,-.3005026
.6581291,-.19706641,.93097121,-.24261153,.2952159,-.51060003,-.81282979,-.095887132,1.2836138,3.1757033,-.14545438,8.8997192,2.0245326,.092226371,.43330503,-1.04468,.72457319,-.16864687,-.14023937,-.25445709,3.0356038
-.27717355,-.19706641,-.78576046,-.24261153,1.9008579,-.47275934,.2927103,-.68557602,-.17950824,-.51456779,-.27325797,-.28310627,-.63851064,.36033455,-.56390685,-.86091501,2.5604999,-.16864687,-.87269235,-.25445709,.27140135
-.29459465,-.19706641,-.044500306,-.24261153,2.5910769,-.51060003,-.81282979,-.46727794,-.59549052,-.14342169,-.27325797,-.28310627,-.5184316,-.00530012,-.82982999,-1.0704899,-.50467914,-.16864687,-.3316147,-.25445709,-.3005026
-.85206902,-.19706641,-.047974583,.3123883,-.73525673,-.30878314,-.48339519,-.3490608,-.35602704,-.51456779,-.27325797,-.28310627,2.9929118,-.35941872,-.69686842,-1.0723711,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
-.7085194,-.19706641,.31989643,-.24261153,-.73525673,1.0030264,-.81282979,-.30074644,-.20140205,-.51456779,-.27325797,-.28310627,2.9929118,-.2874434,-.82982999,-.13994776,-.50467914,-.16864687,-.34492379,-.25445709,-.3005026
.87610155,-.19706641,-1.0289642,-.24261153,-.67637259,-.51060003,1.2631135,-.12587325,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,-.79554111,-.50467914,-.16864687,-.73676604,-.25445709,-.3005026
-.85206902,-.19706641,3.7987309,3.0873876,.81655198,.70030111,2.5423446,2.5925915,.6291942,3.1757033,3.5608492,-.28310627,6.595283,3.2105572,1.35074,.1373928,.076282673,-.16864687,.65983099,-.25445709,-.3005026
-.12233505,-.19706641,-.8338874,-.24261153,-.73525673,1.0030264,-.43233973,-.59846956,1.8962983,-.51456779,-.27325797,-.28310627,.8082481,-.71929532,-.43094525,-1.0671037,-.50467914,-.16864687,-.41969714,-.25445709,-.3005026
-.65695298,6.7821994,-.71382123,-.24261153,.050830193,-.51060003,-.70285285,1.1267247,2.0085042,.88385081,-.27325797,-.28310627,-.39835256,.47837406,-.69686842,-1.0571066,-.50467914,-.16864687,.094278291,-.25445709,2.3683825
-.23717481,-.19706641,-1.0289642,-.24261153,-.73525673,-.30878314,-.70285285,-.59195685,-.59549052,-.51456779,-.27325797,-.28310627,.081963599,-.71929532,-.82982999,.1406177,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
-.29459465,-.19706641,-.78651965,-.24261153,-.41496816,1.0030264,-.43233973,-.46473268,.0031682232,-.050635152,-.27325797,.3290821,-.39835256,-.71929532,-.69686842,-.41621336,-.50467914,-.16864687,-.051603854,-.25445709,-.3005026
-.29459465,-.19706641,-.22066963,-.24261153,3.3071873,1.1670027,-.66699642,-.52719331,.586775,-.51456779,1.0207533,-.28310627,-.63851064,-.35941872,-.69686842,-.94294548,-.50467914,-.16864687,-.14528653,-.25445709,-.3005026
-.83952588,-.19706641,-.12093577,1.1448882,2.6523077,.19575903,1.5114669,2.494518,5.3158374,2.9649267,1.8834274,.96126032,.81405842,1.6055076,-.36446446,-.22582985,-.42903307,1.5165509,1.1093694,.8463915,-.3005026
-.85206902,.056725066,-.29322198,-.24261153,-.73525673,-.51060003,-.6478644,-.30120417,-.59549052,-.51456779,-.27325797,-.28310627,2.9929118,1.9797794,.86543018,-1.0720701,-.50467914,-.16864687,1.3204144,-.25445709,-.3005026
.071247905,-.022584766,-.084761702,-.24261153,1.1864746,-.27094248,-.017924961,-.15760025,.12289997,.32707301,.23795633,-.28310627,2.9638608,.3243469,-.23150288,.18146633,-.32312858,-.16864687,.40194464,-.25445709,-.3005026
2.4774468,-.19706641,-1.0289642,-.24261153,-.32306767,-.51060003,1.820846,-.10440105,.586775,.0059744157,-.14545438,-.28310627,-.39641577,-.35941872,1.2177783,.48514354,-.47442073,-.16864687,.68472075,-.25445709,-.3005026
.48586947,-.19706641,-1.0289642,-.24261153,-.71562868,-.51060003,-.13253826,1.0844206,2.3601732,-.51456779,-.27325797,-.28310627,-.038115431,.71445304,-.82982999,.18609123,2.9810917,-.16864687,.7863543,-.25445709,-.3005026
-.29459465,-.19706641,.56121987,1.422388,.23686481,-.51060003,.78502458,.73242813,-.20140205,.089648061,.58941609,-.28310627,1.5403429,.21638386,-.24479903,1.3349022,3.1565907,1.5165509,-.9704541,1.94724,-.3005026
.25061527,-.19706641,.082742229,-.24261153,2.2574301,-.51060003,.57952541,-.53455698,1.2004857,-.51456779,-.27325797,-.28310627,-.63851064,.38048759,-.45753756,.37280986,-.41390386,-.16864687,2.649636,-.25445709,-.3005026
-.29459465,-.19706641,-.34227145,.034888387,.23250429,-.51060003,.77402759,.23600584,2.5243766,-.38054278,.03826325,-.28310627,-.63851064,-.1794804,-.31127983,-.042338546,-.50467914,-.16864687,-.98621768,-.25445709,-.3005026
-.29459465,-.19706641,-.63697708,-.24261153,.065795027,-.44122547,-.59827387,-.40198568,-.59549052,-.51456779,-.27325797,-.28310627,-.39641577,-.2874434,-.69686842,.1406177,-.40785217,-.16864687,-.096958689,-.25445709,-.3005026
1.1116345,-.19706641,-.68602657,-.24261153,-.73525673,-.51060003,.47096354,1.9511193,.12289997,-.51456779,-.27325797,-.28310627,.087773889,.36033455,-.82982999,-.83007431,-.50467914,-.16864687,-.3316147,-.25445709,-.3005026
1.0712175,-.19706641,.79281521,-.24261153,.16131926,.70030111,-.35285774,-.31116021,.586775,.024906479,-.27325797,-.28310627,-.63851064,-.21546806,-.24479903,-.75590181,-.1050145,-.16864687,.046088785,-.25445709,1.03394
.48586947,-.19706641,-.48941988,-.24261153,-.049118966,2.2643816,-.40041625,-.69979924,-.35602704,-.022531612,.58941609,-.28310627,-.63851064,-.2874434,-.27139136,.81784469,-.50467914,-.16864687,-.55617642,.8463915,-.3005026
-.85206902,-.19706641,-.34227145,-.24261153,-.4839839,-.090148218,1.3184332,-.57232064,2.1857069,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.43094525,1.357659,-.50467914,-.16864687,1.9575597,-.25445709,-.3005026
-.23717481,-.19706641,.88396543,-.24261153,-.12411461,-.30878314,-.58537751,.34764051,-.59549052,-.24651782,1.1006304,-.28310627,.087773889,1.245631,-.08524514,.53658915,-.21419823,-.16864687,-.27658045,-.25445709,-.3005026
2.6321459,-.19706641,-.29363072,-.24261153,-.73525673,-.51060003,-.11526463,-.44031683,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.35941872,-.82982999,-.47641131,-.50467914,-.16864687,-.75750762,-.25445709,-.3005026
-.29459465,-.19706641,-.34227145,-.24261153,-.73525673,-.51060003,-.53788745,-.66810948,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,.54265404,-.50467914,-.16864687,-.75750762,-.25445709,-.3005026
.82453525,-.19706641,-1.0289642,-.24261153,1.1492893,-.51060003,-.17704858,.013170609,1.2004857,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,1.6831439,-1.072973,-.50467914,-.16864687,.88701993,-.25445709,-.3005026
-1.2701747,-.19706641,-1.0289642,-.24261153,1.7830898,-.51060003,.14946848,-.61622983,6.3010583,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,-1.0783908,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
.19319542,-.19706641,.68776757,.3123883,-.73525673,-.30878314,2.3618722,1.2441154,1.3903462,-.3980329,.58941609,-.28310627,-.39641577,-.71929532,.35352808,1.2178241,-.50467914,-.16864687,-.81074423,-.25445709,-.10986795
.48586947,-.19706641,-.33184844,-.24261153,-.0098628569,.094850548,-.53494686,-.40259701,-.59549052,2.2690279,-.27325797,-.28310627,-.15819448,.36033455,-.098541297,-.50221044,-.50467914,-.16864687,1.9430408,-.25445709,-.3005026
.68098551,-.19706641,-1.0289642,-.24261153,2.5033715,-.51060003,.9632225,-.56439334,.38973072,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,.78989571,-.50467914,-.16864687,1.2316061,-.25445709,-.3005026
-.82252288,-.19706641,-.48941988,-.24261153,-.37170595,1.1670027,-.72020215,-.46603552,-.35602704,-.51456779,-.27325797,-.28310627,-.39641577,-.26944956,-.43094525,-.35601541,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
3.0223777,-.19706641,-.48941988,-.24261153,.5977627,-.51060003,.50527614,.71966416,-.59549052,.59887058,-.27325797,-.28310627,.81405842,1.0685717,-.64368379,-1.0783908,-.1050145,-.16864687,-.66679794,-.25445709,-.3005026
.15305725,-.19706641,-1.0289642,-.24261153,.6706118,-.51060003,-.4172326,-.033662576,-.59549052,-.51456779,-.27325797,-.28310627,-.39641577,-.71929532,-.6303876,-1.074779,-.50467914,-.16864687,-.24090502,-.25445709,-.3005026
-.12233505,-.19706641,-.34227145,-.24261153,-.44083595,-.51060003,.021756232,.0301775,.586775,.74789345,-.27325797,-.28310627,2.0032284,.36033455,.1274934,1.6950147,-.50467914,-.16864687,-.45551082,-.25445709,-.3005026
.76228386,-.19706641,-.34227145,-.24261153,-.61748844,-.51060003,.72758263,.59012932,-.20140205,1.712309,-.27325797,-.28310627,-.63851064,-.71929532,.16738187,-.32591644,5.923985,-.16864687,-.91721749,-.25445709,-.3005026
-.29459465,-.19706641,-1.0289642,-.24261153,-.31282181,-.51060003,-.70285285,-.099580489,.40204599,.042151418,-.27325797,-.28310627,-.63851064,.47837406,-.82982999,-.71720314,-.50467914,-.16864687,2.2963383,-.25445709,-.3005026
.60781699,-.19706641,-.9622919,-.24261153,-.73525673,-.1637273,-.12166034,-.7354483,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.35941872,-.098541297,.010009611,-.50467914,-.16864687,-.3316147,.8463915,-.3005026
-.82252288,-.19706641,-.88222444,-.24261153,.2484788,-.51060003,-.81282979,.4944115,-.59549052,-.38054278,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,-1.0675552,-.12644878,-.16864687,-.91721749,-.25445709,-.3005026
-.87994272,-.19706641,.7858665,-.24261153,-.71562868,-.51060003,-.18918224,-.45363569,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.21546806,-.43094525,.99628872,-.50467914,-.16864687,1.2316061,-.25445709,-.3005026
-.96356392,-.19706641,-.48941988,-.24261153,.060212407,.094850548,.587327,-.53257167,-.35602704,.55578762,1.2603848,.3290821,.81405842,.072433181,.75241286,-.34806067,.30650008,-.16864687,-.49132454,-.25445709,-.3005026
-.98976517,-.19706641,-1.0289642,.3123883,-.73525673,-.51060003,-.01651236,1.4155791,-.59549052,.59887058,-.27325797,-.28310627,-.63851064,-.5157491,-.69686842,-.69651008,-.50467914,-.16864687,-.69217181,-.25445709,-.3005026
-.85206902,-.19706641,1.1782624,-.24261153,-.70581466,.094850548,.35120964,.36984465,-.20140205,-.32899472,-.27325797,-.28310627,.087773889,.50428522,2.4543211,-1.0687162,.80273837,-.16864687,.40837428,-.25445709,-.3005026
-1.2701747,-.19706641,-.7346673,-.24261153,-.73525673,-.51060003,.55725974,-.65860313,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,-.35601541,-.50467914,-.16864687,-1.0769273,-.25445709,-.3005026
-.50364757,-.19706641,.60852206,-.24261153,.98008764,-.51060003,-.67154509,-.49100155,.60182697,-.14342169,-.27325797,-.28310627,-.63851064,.18039623,.30034345,-.26563781,1.6739277,-.16864687,-.67765272,-.25445709,-.10986795
-.78238469,-.19706641,1.1169505,-.24261153,-.45257479,-.51060003,.78522855,.075838655,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,1.4399644,.067660682,1.0661613,-.48198533,-.16864687,.89040774,-.25445709,-.3005026
-.85206902,-.19706641,2.4044993,-.24261153,2.0191483,-.51060003,2.280272,-.082229279,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,-1.0708661,-.50467914,-.16864687,.1242844,-.25445709,-.3005026
-.079270147,-.19706641,-.060237013,-.24261153,-.63711649,2.5166528,2.096946,1.0241711,1.374952,-.51456779,-.27325797,4.3083067,4.8086233,3.2861314,.56626672,.0051723081,-.50467914,-.16864687,-.34682509,-.25445709,-.3005026
-.23717481,-.19706641,.68776757,-.24261153,-.41496816,-.30878314,-.81282979,-.50601405,.586775,.089648061,-.27325797,-.28310627,-.39641577,-.2413792,-.56390685,-.42149532,.46359056,-.16864687,-.21670651,-.25445709,.27140135
-1.2701747,.056725066,.86087132,-.24261153,-.20507853,-.51060003,-.81282979,-.56519169,-.59549052,.41329747,-.27325797,-.28310627,-.15432094,1.7998409,-.82982999,-.58068275,-.50467914,-.16864687,.84318614,-.25445709,-.3005026
-.12233505,-.19706641,.68776757,-.24261153,-.73525673,.094850548,-.59337211,-.3590965,.12289997,-.28149801,-.27325797,-.28310627,-.39641577,1.2125224,.15408571,.49105579,1.092966,-.16864687,-.9704541,.8463915,-.3005026
.48586947,-.19706641,.041715585,-.24261153,-.31111416,.094850548,-.54689288,-.32219264,.12289997,1.8360242,-.27325797,-.28310627,-.63851064,.36033455,.7923013,-.91392148,.8758654,-.16864687,-.9704541,-.25445709,-.3005026
.54328942,-.19706641,-.018299647,.3123883,-.37170595,.094850548,-.1316863,-.082180358,-.26024163,-.51456779,-.27325797,.3290821,-.39835256,-.71929532,-.69686842,1.4692726,-.21419823,-.16864687,-.81074423,-.25445709,-.3005026
-.35992369,-.19706641,-.44037041,-.24261153,-.61748844,1.4318873,-.70285285,-.15830831,-.23526901,-.51456779,.7491706,3.3900239,1.0561533,.88431489,.26045498,2.3561175,-.50467914,-.16864687,-.029617887,-.25445709,-.3005026
.68098551,-.19706641,-.63656831,-.24261153,-.25393766,-.1069663,-.6071744,-.63900816,-.59549052,-.51456779,.58941609,-.28310627,-.39641577,-.71929532,.23386265,-.32591644,-.50467914,-.16864687,-.30741623,-.25445709,-.3005026
-.87994272,-.19706641,-.49105486,-.24261153,.45651931,.094850548,.011997296,-.17478262,2.2780714,.32271785,-.27325797,-.28310627,-.63851064,-.71929532,-.69686842,.16426687,-.50467914,-.16864687,-.3316147,-.25445709,-.3005026
-.29459465,-.19706641,-.34227145,-.24261153,-.46686274,-.39077124,-.52024406,.72685415,-.59549052,3.4030852,-.27325797,-.28310627,-.15819448,4.678854,.16738187,-1.0671037,-.45929152,-.16864687,.65983099,-.25445709,-.3005026
-.82252288,-.19706641,-.83276623,-.24261153,-.73525673,-.1069663,-.70285285,.10628637,.084585756,-.51456779,.23795633,-.28310627,-.63851064,-.2413792,-.51072222,-.64073026,-.3110252,-.16864687,-.87974441,-.25445709,-.3005026
.19319542,-.19706641,-.58751881,-.24261153,-.2297269,-.51060003,-.64036596,-.15584129,-.20140205,-.14342169,-.017650811,-.28310627,.8082481,-.60125577,.52637815,-1.060181,-.50467914,-.16864687,-.77119702,-.25445709,-.3005026
-.12038387,-.19706641,-.34227145,1.422388,-.19495226,.094850548,-.10240891,.45961389,-.18977097,-.14342169,.23795633,-.28310627,.81405842,-.35941872,1.0848168,-.69825155,.19731638,-.16864687,-.59779775,.8463915,-.3005026
-.29459465,-.19706641,.63871801,-.24261153,.32509965,-.51060003,.074980408,-.62859601,-.59549052,-.51456779,2.3147645,-.28310627,.80243778,.4754951,-.24479903,-.10017411,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
-.26170364,-.19706641,.68776757,-.24261153,-.58999228,.24621318,.55302364,1.1789488,.84129047,-.28149801,-.27325797,-.28310627,-.63851064,-.71929532,-.51072222,-.62690622,-.3110252,-.16864687,.030394228,-.25445709,-.3005026
2.2419138,-.19706641,-1.0289642,-.24261153,-.73525673,-.51060003,-.75034291,.023969721,.038061451,-.51456779,-.27325797,-.28310627,-.63851064,.83249259,-.82982999,3.4472055,-.50467914,-.16864687,-.3316147,-.25445709,-.3005026
-.29459465,-.19706641,-1.0289642,-.24261153,-.71562868,-.51060003,-.64633894,-.70947057,-.39844629,-.51456779,-.27325797,-.28310627,-.39641577,-.71929532,-.51072222,.0051723081,-.50467914,-.16864687,-.9704541,-.25445709,-.3005026
-.20846485,-.19706641,-.047974583,-.24261153,-.73525673,.70030111,-.81282979,-.20005278,.038061451,-.51456779,-.27325797,-.28310627,.81405842,-.48321629,-.24479903,-1.0693612,.94772536,-.16864687,-.14528653,-.25445709,6.3717103
-.29459465,-.19706641,-.27002278,-.24261153,.15228449,-.51060003,-.29595289,.12741829,-.59549052,-.3980329,-.27325797,-.28310627,-.27536836,-.57534468,-.60379529,-.11629853,1.6739277,-.16864687,.0057118256,-.25445709,1.3675506
-.29459465,-.19706641,-1.0289642,-.24261153,-.73525673,-.51060003,-.039202254,-.51403946,-.59549052,-.51456779,-.27325797,-.28310627,-.03327354,-.71929532,-.69686842,-.92421615,-.50467914,-.16864687,.99107337,-.25445709,-.3005026
2.4927771,-.19706641,2.511795,-.24261153,.26590043,-.51060003,.0052238908,-.076823495,-.59549052,-.51456779,-.27325797,.64017379,1.1772007,-.71929532,-.82982999,.99521375,.63001186,-.16864687,1.3187203,-.25445709,-.10986795
.68098551,-.19706641,-.34227145,-.24261153,-.73525673,.094850548,-.48289895,-.36459848,2.3601732,1.2334554,-.27325797,2.4717417,-.39641577,-.42419651,1.4969977,.72754776,-.41390386,-.16864687,.7863543,-.25445709,-.3005026
.13605426,-.19706641,-.8338874,-.24261153,-.73525673,-.30878314,.32375178,.38405272,.38973072,1.3411627,-.27325797,-.28310627,-.63851064,.16600113,-.43094525,-1.0640938,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
3.085094,-.19706641,-1.0289642,-.24261153,-.64436901,-.51060003,-.1115752,-.63702208,-.59549052,-.51456779,-.27325797,.94127047,2.9929118,-.71929532,-.64368379,-.099636644,-.3110252,-.16864687,-.93298107,-.25445709,-.3005026
.48586947,-.19706641,-.6856178,-.24261153,.32509965,.70030111,.13417771,.17804912,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,1.9797794,-.032060504,1.6090177,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
.6581291,-.19706641,-.62737155,.3123883,-.35091045,-.51060003,-.48289895,.19835174,-.1028799,-.51456779,.11015274,-.28310627,-.39641577,1.493946,-.69686842,1.0564866,2.2248845,-.16864687,-.81074423,3.0480886,-.3005026
-1.1029325,-.19706641,-.48941988,-.24261153,-.44083595,-.30878314,-.81282979,-.56165183,-.35602704,-.28149801,-.27325797,-.28310627,-.63851064,-.71929532,-.69686842,-.55165875,-.50467914,-.16864687,-.9704541,-.25445709,-.3005026
-.29459465,-.19706641,-.34227145,-.24261153,.90134889,.70030111,.42455786,.46042144,-.59549052,.69386387,-.27325797,-.28310627,-.39641577,.17463818,.72582054,.35131055,-.50467914,-.16864687,.47661403,-.25445709,-.3005026
.54328942,-.19706641,1.3744602,-.24261153,1.3854561,-.51060003,-.44525978,1.2854682,-.59549052,-.51456779,1.4520901,.96126032,-.63851064,1.7998409,.10090107,-1.07508,-.12644878,-.16864687,-.47293374,-.25445709,-.3005026
-.87994272,-.19706641,-.7346673,-.24261153,-.67637259,.094850548,-.53494686,-.43615234,-.59549052,-.51456779,-.27325797,1.5534588,.087773889,-.2874434,-.82982999,.21156532,.18546644,-.16864687,.19508226,-.25445709,-.3005026
.81512779,-.19706641,-.34227145,-.24261153,-.71562868,-.30878314,-.81282979,-.7217629,-.59549052,-.51456779,-.27325797,-.28310627,-.03327354,-.71929532,1.9623632,-1.0783908,-.50467914,-.16864687,-.9704541,-.25445709,-.3005026
1.5467432,-.19706641,-.24417253,-.24261153,-.068746991,-.51060003,.92824334,-.18516204,.038061451,-.51456779,-.27325797,-.28310627,.68235886,-.035529774,-.76334918,-1.0513018,-.50467914,-.16864687,-.28999332,-.25445709,-.3005026
-.23717481,-.19706641,-.63768947,-.24261153,.005203235,.094850548,-.81282979,-.69979924,.586775,-.51456779,-.27325797,-.28310627,.56615323,-.35941872,.30034345,-.86339819,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
-.79130429,-.19706641,-.48941988,-.24261153,.81293428,-.30878314,-.81282979,-.30609167,.586775,-.51456779,-.27325797,-.28310627,-.63851064,-.30039898,-.69686842,-.51618499,-.50467914,-.16864687,-.27837804,-.25445709,-.3005026
-.87994272,-.19706641,-.77758557,-.24261153,-.15270288,-.51060003,-.15296811,-.68811446,-.59549052,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.82982999,1.0661613,.31860349,-.16864687,-.65684199,-.25445709,-.3005026
-.85206902,-.19706641,-.29322198,-.24261153,.053063806,2.6427886,.16315672,-.57006991,-.59549052,-.28149801,-.27325797,-.28310627,.087773889,-.1794804,.16738187,-.51403505,-.50467914,-.16864687,.077339366,-.25445709,-.3005026
.68098551,-.19706641,-.7346673,-.24261153,-.37170595,-.51060003,.72230798,-.42507342,-.59549052,1.361782,.34978446,-.28310627,-.15432094,-.26944956,-.64368379,1.0661613,-.50467914,-.16864687,-.49979401,-.25445709,-.3005026
-.82252288,-.19706641,-.34227145,-.24261153,.91165113,-.51060003,-.36119509,-.48611549,-.35602704,-.51456779,-.27325797,.022987913,-.39641577,-.57534468,-.51072222,-.098024137,-.50467914,-.16864687,-.24090502,-.25445709,1.03394
.54328942,-.19706641,-.93086517,-.24261153,-.71562868,-.090148218,-.010571724,-.086441025,-.20140205,-.24651782,-.27325797,-.28310627,-.15432094,-.71929532,-.69686842,.020221796,-.1050145,-.16864687,-.9704541,.8463915,-.3005026
.68098551,-.19706641,1.4151009,-.24261153,-.68618661,-.51060003,-.81282979,-.32448217,.23647404,-.51456779,-.27325797,-.28310627,.81405842,-.71929532,.1274934,-.71720314,-.50467914,-.16864687,-.30015665,-.25445709,-.3005026
1.1286374,-.19706641,-.98032337,.86738813,.96131349,2.314836,-.15296811,-.3543207,-.59549052,.22772439,-.27325797,-.28310627,.81405842,.072433181,-.82982999,-1.0684582,-.50467914,-.16864687,1.6171221,-.25445709,-.3005026
.48586947,-.19706641,-.34227145,-.24261153,-.46430129,.094850548,-.051849648,-.62735528,-.59549052,.068106622,-.27325797,3.3900239,2.7508171,-.71929532,2.0554364,.5340544,-.50467914,-.16864687,4.3096504,-.25445709,-.3005026
-1.0455127,-.19706641,-.79566967,-.24261153,1.1847694,-.51060003,-.70285285,-.51708674,-.20140205,-.51456779,-.27325797,-.28310627,-.39641577,-.35941872,-.37776062,.37124383,-.50467914,-.16864687,-.93298107,-.25445709,-.3005026
-.29459465,-.19706641,.68776757,-.24261153,-.73525673,-.1069663,-.55916971,-.6145395,-.59549052,-.51456779,-.27325797,-.28310627,-.39641577,-.71929532,-.82982999,-.13027309,-.50467914,-.16864687,-.94383579,-.25445709,-.3005026
.028392008,-.19706641,1.1754595,8.082386,-.57511246,-.30878314,2.9277363,1.3955038,.88234138,.88385081,-.27325797,-.28310627,.81405842,.80370259,2.5939307,.53947222,1.6436691,1.5165509,-.3219353,-.25445709,-.3005026
-.23717481,-.19706641,-.58751887,-.24261153,.1834342,-.51060003,-.81282979,-.68753564,-.20140205,2.8517022,-.27325797,-.28310627,-.39835256,-.53935701,-.6303876,-.94635141,-.50467914,-.16864687,-.75750762,-.25445709,4.7036572
-.23717481,-.19706641,.91636717,-.24261153,-.71562868,-.30878314,-.32236278,-.36171323,-.20140205,-.28149801,-.27325797,-.28310627,1.162675,-.35941872,-.43094525,1.1306591,.25178149,-.16864687,.7863543,-.25445709,-.3005026
-.7085194,-.19706641,-.41952437,-.24261153,-.24359053,-.30878314,-.70285285,-.34553301,-.59549052,-.24651782,-.27325797,-.28310627,.81405842,-.39540637,-.51072222,-.32591644,-.50467914,-.16864687,-.91721749,-.25445709,-.3005026
-.96356392,-.19706641,.26692301,-.24261153,.23633178,-.51060003,4.9763975,.4574663,.586775,-.51456779,-.27325797,-.28310627,-.63851064,-.011058182,.59285891,-.1152236,-.50467914,-.16864687,-.47293374,-.25445709,.41437736
-1.0455127,-.19706641,-.24417253,-.24261153,-.73525673,-.40969157,-.51963431,-.45289421,-.42923445,-.51456779,-.27325797,-.28310627,-.63851064,-.53935701,-.69686842,-.078137346,-.1050145,-.16864687,-.52326655,-.25445709,-.3005026
-.78238469,-.19706641,-.6856178,-.24261153,-.24359053,-.51060003,-.70285285,-.612095,-.59549052,-.51456779,-.27325797,1.2473648,-.39641577,-.35941872,-.82982999,-.46136183,-.50467914,-.16864687,-1.0236907,-.25445709,-.3005026
-.57075351,-.19706641,-.34227145,-.24261153,-.31282181,-.51060003,.33244526,-.45678541,-.59549052,-.24651782,-.27325797,-.28310627,.087773889,.6482358,4.794445,-1.0783908,-.11737125,-.16864687,.42337736,.8463915,-.3005026
-.29459465,-.19706641,.84407198,-.24261153,.14800552,.094850548,-.25706396,-.42150319,.038061451,-.51456779,-.27325797,-.28310627,-.63851064,-.71929532,-.49742603,.99843854,-.50467914,-.16864687,.7863543,-.25445709,-.3005026
-.54371601,-.19706641,-.3334426,-.24261153,-.37170595,-.37185094,-.81282979,-.54534751,-.59549052,.2895821,-.27325797,-.28310627,-.63851064,-.71929532,-.69686842,.38893425,-.1050145,-.16864687,.027006546,-.25445709,-.3005026
.68098551,-.19706641,-.50168228,-.24261153,-.65674454,-.090148218,1.2492378,-.096655384,-.59549052,-.17791146,-.017650811,-.28310627,-.51746321,-.53935701,.10090107,-.36026886,-.20209487,-.16864687,-.75750762,-.25445709,.27140135
-.70768321,-.19706641,.0099037271,1.422388,.17362016,1.0030264,1.4066957,-.2218401,.82623851,-.28149801,-.27325797,-.28310627,-.39641577,1.9797794,-.098541297,.3835595,-.40785217,-.16864687,2.0107963,-.25445709,-.3005026
